"","Date","Quadrat","Meter.point","Sampler","Recorder","Bedrock","Boulder","Cobble","Sand.Gravel.Pebble","Water","SiteHeightYear","SUBSTRATE.ROCK","SUBSTRATE.SAND","WATER","Pebble","SAND.SCOUR","SUBSTRATE.Clam.shell","Site","Zone","Year","UID","Shore_height_cm"
"564","2016-06-07",4,11,"PTM","KGJ",100,NA,NA,NA,NA,"Fifth Beach HIGH 2016",NA,NA,NA,NA,NA,NA,"Fifth Beach","HIGH",2016,"Fifth Beach HIGH 2016 4",320
"565","2016-06-07",5,13,"PTM","KGJ",100,NA,NA,NA,NA,"Fifth Beach HIGH 2016",NA,NA,NA,NA,NA,NA,"Fifth Beach","HIGH",2016,"Fifth Beach HIGH 2016 5",311
"566","2016-06-07",6,17,"SS","Andrew",100,NA,NA,NA,NA,"Fifth Beach HIGH 2016",NA,NA,"0.5",NA,NA,NA,"Fifth Beach","HIGH",2016,"Fifth Beach HIGH 2016 6",338
"567","2016-06-07",7,19,"SS","Andrew",100,NA,NA,NA,NA,"Fifth Beach HIGH 2016",NA,NA,NA,NA,NA,NA,"Fifth Beach","HIGH",2016,"Fifth Beach HIGH 2016 7",283
"568","2016-06-07",8,20,"SS","Andrew",100,NA,NA,NA,NA,"Fifth Beach HIGH 2016",NA,NA,NA,NA,NA,NA,"Fifth Beach","HIGH",2016,"Fifth Beach HIGH 2016 8",312
"569","2016-06-07",9,22,"SCL","SCL",100,NA,NA,NA,NA,"Fifth Beach HIGH 2016",NA,NA,"7",NA,NA,NA,"Fifth Beach","HIGH",2016,"Fifth Beach HIGH 2016 9",337
"570","2016-06-07",10,23,"SCL","SCL",100,NA,NA,NA,NA,"Fifth Beach HIGH 2016",NA,NA,"2",NA,NA,NA,"Fifth Beach","HIGH",2016,"Fifth Beach HIGH 2016 10",356
"571","2016-06-08",1,3,"SS","KGJ",NA,NA,27,NA,NA,"Meay Channel LOW 2016",NA,"17",NA,11,NA,NA,"Meay Channel","LOW",2016,"Meay Channel LOW 2016 1",NA
"572","2016-06-08",2,5,"SCL","SCL",NA,NA,50,NA,NA,"Meay Channel LOW 2016",NA,"35","18",15,NA,NA,"Meay Channel","LOW",2016,"Meay Channel LOW 2016 2",NA
"573","2016-06-08",3,12,"SCL","SCL",NA,NA,37,NA,NA,"Meay Channel LOW 2016",NA,"45","4",15,NA,NA,"Meay Channel","LOW",2016,"Meay Channel LOW 2016 3",NA
"574","2016-06-08",4,13,"SS","KGJ",NA,NA,37,NA,NA,"Meay Channel LOW 2016",NA,"5","2",12,NA,NA,"Meay Channel","LOW",2016,"Meay Channel LOW 2016 4",NA
"575","2016-06-08",5,16,"SCL","SCL",NA,NA,30,NA,NA,"Meay Channel LOW 2016",NA,"55","23",15,NA,NA,"Meay Channel","LOW",2016,"Meay Channel LOW 2016 5",NA
"576","2016-06-08",6,25,"SS","KGJ",NA,NA,13,NA,NA,"Meay Channel LOW 2016",NA,"7",NA,67,NA,NA,"Meay Channel","LOW",2016,"Meay Channel LOW 2016 6",NA
"577","2016-06-08",7,27,"PTM","AM",NA,NA,49,NA,NA,"Meay Channel LOW 2016",NA,"10","7",15,NA,NA,"Meay Channel","LOW",2016,"Meay Channel LOW 2016 7",NA
"578","2016-06-08",8,33,"SCL","SCL",NA,NA,34,NA,NA,"Meay Channel LOW 2016",NA,"38","16",28,NA,NA,"Meay Channel","LOW",2016,"Meay Channel LOW 2016 8",NA
"579","2016-06-08",9,35,"SS","KGJ",NA,NA,26,NA,NA,"Meay Channel LOW 2016",NA,"24",NA,74,NA,NA,"Meay Channel","LOW",2016,"Meay Channel LOW 2016 9",NA
"580","2016-06-08",10,41,"PTM","AM",NA,NA,47,NA,NA,"Meay Channel LOW 2016",NA,"16","15",34,NA,NA,"Meay Channel","LOW",2016,"Meay Channel LOW 2016 10",NA
"581","2016-06-08",1,5,"SS","KGJ",NA,43,NA,NA,NA,"Meay Channel MID 2016",NA,"57","48",19,NA,NA,"Meay Channel","MID",2016,"Meay Channel MID 2016 1",NA
"582","2016-06-08",2,8,"SS","KGJ",NA,1,12,NA,NA,"Meay Channel MID 2016",NA,"99",NA,85,NA,NA,"Meay Channel","MID",2016,"Meay Channel MID 2016 2",NA
"583","2016-06-08",3,9,"SCL","SCL",NA,NA,36,NA,NA,"Meay Channel MID 2016",NA,"41",NA,23,NA,NA,"Meay Channel","MID",2016,"Meay Channel MID 2016 3",NA
"584","2016-06-08",4,10,"SCL","SCL",NA,21,24,NA,NA,"Meay Channel MID 2016",NA,"37",NA,18,NA,NA,"Meay Channel","MID",2016,"Meay Channel MID 2016 4",NA
"585","2016-06-08",5,11,"PTM","PTM",NA,NA,24,NA,NA,"Meay Channel MID 2016",NA,"9","11",67,NA,NA,"Meay Channel","MID",2016,"Meay Channel MID 2016 5",NA
"586","2016-06-08",6,14,"SS","KGJ",NA,NA,16,NA,NA,"Meay Channel MID 2016",NA,"100","21",71,NA,NA,"Meay Channel","MID",2016,"Meay Channel MID 2016 6",NA
"587","2016-06-08",7,15,"SS","KGJ",NA,14,9,NA,NA,"Meay Channel MID 2016",NA,"16","3",75,NA,NA,"Meay Channel","MID",2016,"Meay Channel MID 2016 7",NA
"588","2016-06-08",8,16,"SS","KGJ",NA,21,26,NA,NA,"Meay Channel MID 2016",NA,"13","1",51,NA,NA,"Meay Channel","MID",2016,"Meay Channel MID 2016 8",NA
"589","2016-06-08",9,21,"SCL","SCL",NA,NA,25,NA,NA,"Meay Channel MID 2016",NA,"45","37",30,NA,NA,"Meay Channel","MID",2016,"Meay Channel MID 2016 9",NA
"590","2016-06-08",10,30,"SCL","SCL",NA,17,24,NA,NA,"Meay Channel MID 2016",NA,"28","33",31,NA,NA,"Meay Channel","MID",2016,"Meay Channel MID 2016 10",NA
"591","2016-06-08",1,2,"SCL","SCL",NA,17,NA,NA,NA,"Meay Channel HIGH 2016",NA,"80","70",3,NA,NA,"Meay Channel","HIGH",2016,"Meay Channel HIGH 2016 1",NA
"592","2016-06-08",2,3,"SCL","SCL",NA,NA,0.5,NA,NA,"Meay Channel HIGH 2016",NA,"96","58",4,NA,NA,"Meay Channel","HIGH",2016,"Meay Channel HIGH 2016 2",NA
"593","2016-06-08",3,4,"SCL","SCL",NA,10,9,NA,NA,"Meay Channel HIGH 2016",NA,"78","42",3,NA,NA,"Meay Channel","HIGH",2016,"Meay Channel HIGH 2016 3",NA
"594","2016-06-08",4,6,"SS","KGJ",NA,27.5,0.5,NA,NA,"Meay Channel HIGH 2016",NA,"72",NA,NA,NA,NA,"Meay Channel","HIGH",2016,"Meay Channel HIGH 2016 4",NA
"595","2016-06-08",5,11,"PTM","PTM",NA,NA,8,NA,NA,"Meay Channel HIGH 2016",NA,"91","1",1,NA,NA,"Meay Channel","HIGH",2016,"Meay Channel HIGH 2016 5",NA
"596","2016-06-08",6,16,"SS","KGJ",NA,NA,NA,NA,NA,"Meay Channel HIGH 2016",NA,"100","62",7,NA,NA,"Meay Channel","HIGH",2016,"Meay Channel HIGH 2016 6",NA
"597","2016-06-08",7,25,"PTM","PTM",NA,61,NA,NA,NA,"Meay Channel HIGH 2016",NA,"39",NA,NA,NA,NA,"Meay Channel","HIGH",2016,"Meay Channel HIGH 2016 7",NA
"598","2016-06-08",8,29,"SCL","SCL",NA,NA,1,NA,NA,"Meay Channel HIGH 2016",NA,"96","13",3,NA,NA,"Meay Channel","HIGH",2016,"Meay Channel HIGH 2016 8",NA
"599","2016-06-08",9,30,"SS","KGJ",NA,12,NA,NA,NA,"Meay Channel HIGH 2016",NA,"88",NA,2,NA,NA,"Meay Channel","HIGH",2016,"Meay Channel HIGH 2016 9",NA
"600","2016-06-08",10,35,"SCL","SCL",46,24,2,NA,NA,"Meay Channel HIGH 2016",NA,NA,"25",NA,NA,NA,"Meay Channel","HIGH",2016,"Meay Channel HIGH 2016 10",NA
"601","2017-05-24",1,6,"Kyra","Lauran",NA,70,30,NA,NA,"West Beach LOW 2017",NA,NA,"14",NA,NA,NA,"West Beach","LOW",2017,"West Beach LOW 2017 1",107
"602","2017-05-24",2,9,"SCL","SCL",NA,85,8,NA,NA,"West Beach LOW 2017",NA,"1","2",5,NA,NA,"West Beach","LOW",2017,"West Beach LOW 2017 2",61
"603","2017-05-24",3,12,"Sam","Katy Davis",NA,100,NA,NA,NA,"West Beach LOW 2017",NA,"1",NA,NA,NA,NA,"West Beach","LOW",2017,"West Beach LOW 2017 3",69
"604","2017-05-24",4,17,"SCL","SCL",NA,85,15,NA,NA,"West Beach LOW 2017",NA,NA,NA,NA,NA,NA,"West Beach","LOW",2017,"West Beach LOW 2017 4",90
"605","2017-05-24",5,18,"Sam","Katy Davis",NA,100,NA,NA,NA,"West Beach LOW 2017",NA,NA,NA,NA,NA,NA,"West Beach","LOW",2017,"West Beach LOW 2017 5",104
"606","2017-05-24",6,21,"Kyra","Lauran",NA,100,NA,NA,NA,"West Beach LOW 2017",NA,NA,NA,NA,NA,NA,"West Beach","LOW",2017,"West Beach LOW 2017 6",112
"607","2017-05-24",7,22,"SCL","SCL",NA,85,14,NA,NA,"West Beach LOW 2017",NA,"0.5",NA,0.5,NA,NA,"West Beach","LOW",2017,"West Beach LOW 2017 7",114
"608","2017-05-24",8,24,"Kyra","Lauran",NA,100,NA,NA,NA,"West Beach LOW 2017",NA,NA,NA,NA,NA,NA,"West Beach","LOW",2017,"West Beach LOW 2017 8",124
"609","2017-05-24",9,25,"PTM","PTM",NA,100,NA,NA,NA,"West Beach LOW 2017",NA,NA,NA,NA,NA,NA,"West Beach","LOW",2017,"West Beach LOW 2017 9",128
"610","2017-05-24",10,31,"Sam","Katy Davis",NA,82,18,NA,NA,"West Beach LOW 2017",NA,NA,NA,NA,NA,NA,"West Beach","LOW",2017,"West Beach LOW 2017 10",126
"611","2017-05-24",1,3,"Kyra","Lauran",NA,54,46,NA,NA,"West Beach MID 2017",NA,NA,"4",NA,NA,NA,"West Beach","MID",2017,"West Beach MID 2017 1",219
"612","2017-05-24",2,8,"Sam","Katy Davis",NA,96,4,NA,NA,"West Beach MID 2017",NA,NA,NA,NA,NA,NA,"West Beach","MID",2017,"West Beach MID 2017 2",173
"613","2017-05-24",3,12,"SCL","SCL",NA,75,14,NA,NA,"West Beach MID 2017",NA,"0.5",NA,10,NA,NA,"West Beach","MID",2017,"West Beach MID 2017 3",203
"614","2017-05-24",4,21,"Kyra","Lauran",NA,91,9,NA,NA,"West Beach MID 2017",NA,NA,NA,NA,NA,NA,"West Beach","MID",2017,"West Beach MID 2017 4",157
"615","2017-05-24",5,24,"SCL","SCL",NA,85,13,NA,NA,"West Beach MID 2017",NA,NA,"20",2,NA,NA,"West Beach","MID",2017,"West Beach MID 2017 5",179
"616","2017-05-24",6,25,"Kyra","Lauran",NA,50,50,NA,NA,"West Beach MID 2017",NA,NA,"4",NA,NA,NA,"West Beach","MID",2017,"West Beach MID 2017 6",165
"617","2017-05-24",7,29,"Sam","Katy Davis",NA,96,3,NA,NA,"West Beach MID 2017",NA,NA,NA,1,NA,NA,"West Beach","MID",2017,"West Beach MID 2017 7",174
"618","2017-05-24",8,38,"Sam","Katy Davis",NA,62,46,NA,NA,"West Beach MID 2017",NA,NA,"17",2,NA,NA,"West Beach","MID",2017,"West Beach MID 2017 8",181
"619","2017-05-24",9,42,"PTM","PTM",NA,85,15,NA,NA,"West Beach MID 2017",NA,NA,NA,NA,NA,NA,"West Beach","MID",2017,"West Beach MID 2017 9",259
"620","2017-05-24",10,46,"Sam","Katy Davis",NA,80,20,NA,NA,"West Beach MID 2017",NA,NA,"19",NA,NA,NA,"West Beach","MID",2017,"West Beach MID 2017 10",181
"621","2017-05-24",1,1,"SCL","SCL",NA,85,5,NA,NA,"West Beach HIGH 2017",NA,"0.5",NA,10,NA,NA,"West Beach","HIGH",2017,"West Beach HIGH 2017 1",239
"622","2017-05-24",2,10,"Kyra","Lauran",NA,96,2,NA,NA,"West Beach HIGH 2017",NA,"2","4",NA,NA,NA,"West Beach","HIGH",2017,"West Beach HIGH 2017 2",245
"623","2017-05-24",3,13,"PTM","PTM",NA,100,NA,NA,NA,"West Beach HIGH 2017",NA,NA,NA,NA,NA,NA,"West Beach","HIGH",2017,"West Beach HIGH 2017 3",248
"624","2017-05-24",4,16,"Kyra","Lauran",NA,50,50,NA,NA,"West Beach HIGH 2017",NA,NA,NA,NA,NA,NA,"West Beach","HIGH",2017,"West Beach HIGH 2017 4",260
"625","2017-05-24",5,20,"Kyra","Lauran",NA,64,35,NA,NA,"West Beach HIGH 2017",NA,"1","14",NA,NA,NA,"West Beach","HIGH",2017,"West Beach HIGH 2017 5",213
"626","2017-05-24",6,24,"Sam","Katy Davis",NA,99,1,NA,NA,"West Beach HIGH 2017",NA,NA,NA,NA,NA,NA,"West Beach","HIGH",2017,"West Beach HIGH 2017 6",227
"627","2017-05-24",7,30,"Kyra","Lauran",NA,100,NA,NA,NA,"West Beach HIGH 2017",NA,NA,"0.5",NA,NA,NA,"West Beach","HIGH",2017,"West Beach HIGH 2017 7",320
"628","2017-05-24",8,34,"SCL","SCL",NA,100,NA,NA,NA,"West Beach HIGH 2017",NA,NA,NA,NA,NA,NA,"West Beach","HIGH",2017,"West Beach HIGH 2017 8",270
"629","2017-05-24",9,35,"Sam","Katy Davis",NA,100,NA,NA,NA,"West Beach HIGH 2017",NA,NA,NA,NA,NA,NA,"West Beach","HIGH",2017,"West Beach HIGH 2017 9",279
"630","2017-05-24",10,42,"Kyra","Lauran",NA,86,14,NA,NA,"West Beach HIGH 2017",NA,NA,NA,NA,NA,NA,"West Beach","HIGH",2017,"West Beach HIGH 2017 10",352
"631","2017-05-25",1,3,"SCL","SCL",100,NA,NA,NA,NA,"Fifth Beach LOW 2017",NA,"10","3",NA,NA,NA,"Fifth Beach","LOW",2017,"Fifth Beach LOW 2017 1",137
"632","2017-05-25",2,5,"LL","KJ",100,NA,NA,NA,NA,"Fifth Beach LOW 2017",NA,"5",NA,NA,NA,NA,"Fifth Beach","LOW",2017,"Fifth Beach LOW 2017 2",138
"633","2017-05-25",3,6,"SS","KD",100,NA,NA,NA,NA,"Fifth Beach LOW 2017",NA,"6","3",NA,NA,NA,"Fifth Beach","LOW",2017,"Fifth Beach LOW 2017 3",128
"634","2017-05-25",4,7,"SCL","SCL",100,NA,NA,NA,NA,"Fifth Beach LOW 2017",NA,"2",NA,NA,NA,NA,"Fifth Beach","LOW",2017,"Fifth Beach LOW 2017 4",166
"635","2017-05-25",5,9,"LL","KJ",100,NA,NA,NA,NA,"Fifth Beach LOW 2017",NA,NA,"10",NA,NA,NA,"Fifth Beach","LOW",2017,"Fifth Beach LOW 2017 5",165
"636","2017-05-25",6,11,"SCL","SCL",100,NA,NA,NA,NA,"Fifth Beach LOW 2017",NA,"0.5",NA,NA,NA,NA,"Fifth Beach","LOW",2017,"Fifth Beach LOW 2017 6",151
"637","2017-05-25",7,12,"SCL","SCL",100,NA,NA,NA,NA,"Fifth Beach LOW 2017",NA,NA,NA,NA,NA,NA,"Fifth Beach","LOW",2017,"Fifth Beach LOW 2017 7",150
"638","2017-05-25",8,13,"SS","KD",100,NA,NA,NA,NA,"Fifth Beach LOW 2017",NA,NA,NA,NA,NA,NA,"Fifth Beach","LOW",2017,"Fifth Beach LOW 2017 8",137
"639","2017-05-25",9,22,"LL","KJ",100,NA,NA,NA,NA,"Fifth Beach LOW 2017",NA,NA,NA,NA,NA,NA,"Fifth Beach","LOW",2017,"Fifth Beach LOW 2017 9",200
"640","2017-05-25",10,23,"SS","KD",100,NA,NA,NA,NA,"Fifth Beach LOW 2017",NA,"2","2",NA,NA,NA,"Fifth Beach","LOW",2017,"Fifth Beach LOW 2017 10",202
"641","2017-05-25",1,2,"LL","KJ",100,NA,NA,NA,NA,"Fifth Beach MID 2017",NA,"2",NA,NA,NA,NA,"Fifth Beach","MID",2017,"Fifth Beach MID 2017 1",236
"642","2017-05-25",2,3,"SS","KD",100,NA,NA,NA,NA,"Fifth Beach MID 2017",NA,"2",NA,NA,NA,NA,"Fifth Beach","MID",2017,"Fifth Beach MID 2017 2",198
"643","2017-05-25",3,4,"SCL","SCL",100,NA,NA,NA,NA,"Fifth Beach MID 2017",NA,"15","14",NA,NA,NA,"Fifth Beach","MID",2017,"Fifth Beach MID 2017 3",221
"644","2017-05-25",4,5,"SCL","SCL",100,NA,NA,NA,NA,"Fifth Beach MID 2017",NA,"7","2",NA,NA,NA,"Fifth Beach","MID",2017,"Fifth Beach MID 2017 4",221
"645","2017-05-25",5,6,"LL","KJ",100,NA,NA,NA,NA,"Fifth Beach MID 2017",NA,"13","2",NA,NA,NA,"Fifth Beach","MID",2017,"Fifth Beach MID 2017 5",203
"646","2017-05-25",6,15,"SS","KD",100,NA,NA,NA,NA,"Fifth Beach MID 2017",NA,NA,NA,NA,NA,NA,"Fifth Beach","MID",2017,"Fifth Beach MID 2017 6",170
"647","2017-05-25",7,18,"SS","KD",100,NA,NA,NA,NA,"Fifth Beach MID 2017",NA,NA,NA,NA,NA,NA,"Fifth Beach","MID",2017,"Fifth Beach MID 2017 7",225
"648","2017-05-25",8,21,"PTM","PTM",100,NA,NA,NA,NA,"Fifth Beach MID 2017",NA,"6","92",NA,NA,NA,"Fifth Beach","MID",2017,"Fifth Beach MID 2017 8",226
"649","2017-05-25",9,23,"SS","KD",100,NA,NA,NA,NA,"Fifth Beach MID 2017",NA,NA,NA,NA,NA,NA,"Fifth Beach","MID",2017,"Fifth Beach MID 2017 9",242
"650","2017-05-25",10,24,"LL","KJ",100,NA,NA,NA,NA,"Fifth Beach MID 2017",NA,NA,"10",NA,NA,NA,"Fifth Beach","MID",2017,"Fifth Beach MID 2017 10",244
"651","2017-05-25",1,3,"LL","KJ",100,NA,NA,NA,NA,"Fifth Beach HIGH 2017",NA,NA,NA,NA,NA,NA,"Fifth Beach","HIGH",2017,"Fifth Beach HIGH 2017 1",345
"652","2017-05-25",2,7,"SCL","SCL",100,NA,NA,NA,NA,"Fifth Beach HIGH 2017",NA,NA,"4",NA,NA,NA,"Fifth Beach","HIGH",2017,"Fifth Beach HIGH 2017 2",248
"653","2017-05-25",3,9,"SS","KD",100,NA,NA,NA,NA,"Fifth Beach HIGH 2017",NA,NA,NA,NA,NA,NA,"Fifth Beach","HIGH",2017,"Fifth Beach HIGH 2017 3",336
"654","2017-05-25",4,10,"LL","KJ",100,NA,NA,NA,NA,"Fifth Beach HIGH 2017",NA,NA,NA,NA,NA,NA,"Fifth Beach","HIGH",2017,"Fifth Beach HIGH 2017 4",305
"655","2017-05-25",5,11,"LL","KJ",100,NA,NA,NA,NA,"Fifth Beach HIGH 2017",NA,NA,NA,NA,NA,NA,"Fifth Beach","HIGH",2017,"Fifth Beach HIGH 2017 5",320
"656","2017-05-25",6,12,"SS","KD",100,NA,NA,NA,NA,"Fifth Beach HIGH 2017",NA,NA,NA,NA,NA,NA,"Fifth Beach","HIGH",2017,"Fifth Beach HIGH 2017 6",315
"657","2017-05-25",7,15,"SCL","SCL",100,NA,NA,NA,NA,"Fifth Beach HIGH 2017",NA,"2","5",NA,NA,NA,"Fifth Beach","HIGH",2017,"Fifth Beach HIGH 2017 7",243
"658","2017-05-25",8,23,"LL","KJ",100,NA,NA,NA,NA,"Fifth Beach HIGH 2017",NA,NA,NA,NA,NA,NA,"Fifth Beach","HIGH",2017,"Fifth Beach HIGH 2017 8",356
"659","2017-05-25",9,27,"SS","KD",100,NA,NA,NA,NA,"Fifth Beach HIGH 2017",NA,NA,NA,NA,NA,NA,"Fifth Beach","HIGH",2017,"Fifth Beach HIGH 2017 9",349
"660","2017-05-25",10,29,"SS","KD",100,NA,NA,NA,NA,"Fifth Beach HIGH 2017",NA,NA,NA,NA,NA,NA,"Fifth Beach","HIGH",2017,"Fifth Beach HIGH 2017 10",326
"661","2017-05-25",1,0,"KJ","LL",100,NA,NA,NA,NA,"North Beach LOW 2017",NA,NA,"23",NA,NA,NA,"North Beach","LOW",2017,"North Beach LOW 2017 1",NA
"662","2017-05-25",2,3,"SCL","SCL",100,NA,NA,NA,NA,"North Beach LOW 2017",NA,NA,"2",NA,NA,NA,"North Beach","LOW",2017,"North Beach LOW 2017 2",97
"663","2017-05-25",3,4,"SS","KD",100,NA,NA,NA,NA,"North Beach LOW 2017",NA,NA,NA,NA,NA,NA,"North Beach","LOW",2017,"North Beach LOW 2017 3",106
"664","2017-05-25",4,6,"SS","KD",100,NA,NA,NA,NA,"North Beach LOW 2017",NA,NA,"4",NA,NA,NA,"North Beach","LOW",2017,"North Beach LOW 2017 4",100
"665","2017-05-25",5,7,"SCL","SCL",100,NA,NA,NA,NA,"North Beach LOW 2017",NA,NA,"8",NA,NA,NA,"North Beach","LOW",2017,"North Beach LOW 2017 5",96
"666","2017-05-25",6,9,"KJ","LL",100,NA,NA,NA,NA,"North Beach LOW 2017",NA,NA,NA,NA,NA,NA,"North Beach","LOW",2017,"North Beach LOW 2017 6",114
"667","2017-05-25",7,10,"SS","KD",100,NA,NA,NA,NA,"North Beach LOW 2017",NA,NA,"1",NA,NA,NA,"North Beach","LOW",2017,"North Beach LOW 2017 7",132
"668","2017-05-25",8,12,"SCL","SCL",100,NA,NA,NA,NA,"North Beach LOW 2017",NA,NA,NA,NA,NA,NA,"North Beach","LOW",2017,"North Beach LOW 2017 8",151
"669","2017-05-25",9,18,"KJ","LL",100,NA,NA,NA,NA,"North Beach LOW 2017",NA,NA,NA,NA,NA,NA,"North Beach","LOW",2017,"North Beach LOW 2017 9",171
"670","2017-05-25",10,23,"KD","SS",100,NA,NA,NA,NA,"North Beach LOW 2017",NA,NA,NA,NA,NA,NA,"North Beach","LOW",2017,"North Beach LOW 2017 10",157
"671","2017-05-25",1,2,"SS","KD",85,NA,15,NA,NA,"North Beach MID 2017",NA,NA,"66",NA,NA,NA,"North Beach","MID",2017,"North Beach MID 2017 1",209
"672","2017-05-25",2,4,"SCL","SCL",100,NA,NA,NA,NA,"North Beach MID 2017",NA,NA,"2",NA,NA,NA,"North Beach","MID",2017,"North Beach MID 2017 2",207
"673","2017-05-25",3,5,"KJ","LL",100,NA,NA,NA,NA,"North Beach MID 2017",NA,NA,"10",NA,NA,NA,"North Beach","MID",2017,"North Beach MID 2017 3",184
"674","2017-05-25",4,6,"KJ","LL",100,NA,NA,NA,NA,"North Beach MID 2017",NA,NA,"10",NA,NA,NA,"North Beach","MID",2017,"North Beach MID 2017 4",216
"675","2017-05-25",5,9,"PTM","PTM",100,NA,NA,NA,NA,"North Beach MID 2017",NA,NA,NA,NA,NA,NA,"North Beach","MID",2017,"North Beach MID 2017 5",200
"676","2017-05-25",6,11,"SCL","SCL",100,NA,NA,NA,NA,"North Beach MID 2017",NA,NA,"1",NA,NA,NA,"North Beach","MID",2017,"North Beach MID 2017 6",278
"677","2017-05-25",7,13,"KD","SS",100,NA,NA,NA,NA,"North Beach MID 2017",NA,NA,NA,NA,NA,NA,"North Beach","MID",2017,"North Beach MID 2017 7",278
"678","2017-05-25",8,17,"SCL","SCL",100,NA,NA,NA,NA,"North Beach MID 2017",NA,NA,"5",NA,NA,NA,"North Beach","MID",2017,"North Beach MID 2017 8",260
"679","2017-05-25",9,18,"KJ","LL",100,NA,NA,NA,NA,"North Beach MID 2017",NA,NA,"4",NA,NA,NA,"North Beach","MID",2017,"North Beach MID 2017 9",267
"680","2017-05-25",10,21,"SS","KD",100,NA,NA,NA,NA,"North Beach MID 2017",NA,NA,"21",NA,NA,NA,"North Beach","MID",2017,"North Beach MID 2017 10",285
"681","2017-05-25",1,1,"SS","SS",100,NA,NA,NA,NA,"North Beach HIGH 2017",NA,NA,"4",NA,NA,NA,"North Beach","HIGH",2017,"North Beach HIGH 2017 1",382
"682","2017-05-25",2,4,"KJ","LL",100,NA,NA,NA,NA,"North Beach HIGH 2017",NA,NA,NA,NA,NA,NA,"North Beach","HIGH",2017,"North Beach HIGH 2017 2",319
"683","2017-05-25",3,6,"SCL","SCL",100,NA,NA,NA,NA,"North Beach HIGH 2017",NA,NA,"8",NA,NA,NA,"North Beach","HIGH",2017,"North Beach HIGH 2017 3",318
"684","2017-05-25",4,8,"KJ","LL",100,NA,NA,NA,NA,"North Beach HIGH 2017",NA,NA,"1",NA,NA,NA,"North Beach","HIGH",2017,"North Beach HIGH 2017 4",379
"685","2017-05-25",5,11,"PTM","PTM",100,NA,NA,NA,NA,"North Beach HIGH 2017",NA,NA,NA,NA,NA,NA,"North Beach","HIGH",2017,"North Beach HIGH 2017 5",346
"686","2017-05-25",6,13,"KJ","LL",100,NA,NA,NA,NA,"North Beach HIGH 2017",NA,NA,NA,NA,NA,NA,"North Beach","HIGH",2017,"North Beach HIGH 2017 6",287
"687","2017-05-25",7,16,"SS","KD",100,NA,NA,NA,NA,"North Beach HIGH 2017",NA,NA,NA,NA,NA,NA,"North Beach","HIGH",2017,"North Beach HIGH 2017 7",282
"688","2017-05-25",8,20,"SS","KD",100,NA,NA,NA,NA,"North Beach HIGH 2017",NA,NA,NA,NA,NA,NA,"North Beach","HIGH",2017,"North Beach HIGH 2017 8",219
"689","2017-05-25",9,21,"SCL","SCL",100,NA,NA,NA,NA,"North Beach HIGH 2017",NA,NA,NA,NA,NA,NA,"North Beach","HIGH",2017,"North Beach HIGH 2017 9",230
"690","2017-05-25",10,23,"SS","KD",100,NA,NA,NA,NA,"North Beach HIGH 2017",NA,NA,NA,NA,NA,NA,"North Beach","HIGH",2017,"North Beach HIGH 2017 10",243
"691","2017-05-25",1,2,"SCL","SCL",NA,NA,40,NA,NA,"Meay Channel LOW 2017",NA,"34","0.5",20,NA,NA,"Meay Channel","LOW",2017,"Meay Channel LOW 2017 1",NA
"692","2017-05-25",2,4,"LL","KJ",NA,NA,33,NA,NA,"Meay Channel LOW 2017",NA,"15","2",52,NA,NA,"Meay Channel","LOW",2017,"Meay Channel LOW 2017 2",NA
"693","2017-05-25",3,9,"SCL","SCL",NA,NA,43,NA,NA,"Meay Channel LOW 2017",NA,"18","0.5",26,NA,NA,"Meay Channel","LOW",2017,"Meay Channel LOW 2017 3",NA
"694","2017-05-25",4,13,"SS","KD",NA,NA,79,NA,NA,"Meay Channel LOW 2017",NA,"13","0",14,NA,NA,"Meay Channel","LOW",2017,"Meay Channel LOW 2017 4",NA
"695","2017-05-25",5,15,"LL","KJ",NA,NA,24,NA,NA,"Meay Channel LOW 2017",NA,"46",NA,30,NA,NA,"Meay Channel","LOW",2017,"Meay Channel LOW 2017 5",NA
"696","2017-05-25",6,20,"SCL","SCL",NA,NA,26,NA,NA,"Meay Channel LOW 2017",NA,"14","35",56,NA,NA,"Meay Channel","LOW",2017,"Meay Channel LOW 2017 6",NA
"697","2017-05-25",7,28,"LL","KJ",NA,NA,31,NA,NA,"Meay Channel LOW 2017",NA,"7","12",61,NA,NA,"Meay Channel","LOW",2017,"Meay Channel LOW 2017 7",NA
"698","2017-05-25",8,33,"SS","KD",NA,NA,33,NA,NA,"Meay Channel LOW 2017",NA,"20","25",47,NA,NA,"Meay Channel","LOW",2017,"Meay Channel LOW 2017 8",NA
"699","2017-05-25",9,42,"PTM","PTM",NA,NA,44,NA,NA,"Meay Channel LOW 2017",NA,"18",NA,32,NA,NA,"Meay Channel","LOW",2017,"Meay Channel LOW 2017 9",NA
"700","2017-05-25",10,43,"SS","KD",NA,NA,49,NA,NA,"Meay Channel LOW 2017",NA,"21","8",30,NA,NA,"Meay Channel","LOW",2017,"Meay Channel LOW 2017 10",NA
"701","2017-05-25",1,1,"SCL","SCL",NA,20,6,NA,NA,"Meay Channel MID 2017",NA,"37","23",25,NA,NA,"Meay Channel","MID",2017,"Meay Channel MID 2017 1",NA
