18/04/2013 16:17,C,10
18/04/2013 20:17,C,9
19/04/2013 0:17,C,8
19/04/2013 4:17,C,7.5
19/04/2013 8:17,C,8.5
19/04/2013 12:17,C,9.5
19/04/2013 16:17,C,12
19/04/2013 20:17,C,9.5
20/04/2013 0:17,C,8
20/04/2013 4:17,C,7.5
20/04/2013 8:17,C,8
20/04/2013 12:17,C,21
20/04/2013 16:17,C,17
20/04/2013 20:17,C,11
21/04/2013 0:17,C,9
21/04/2013 4:17,C,6.5
21/04/2013 8:17,C,6.5
21/04/2013 12:17,C,10
21/04/2013 16:17,C,15.5
21/04/2013 20:17,C,12
22/04/2013 0:17,C,9
22/04/2013 4:17,C,5
22/04/2013 8:17,C,5
22/04/2013 12:17,C,9
22/04/2013 16:17,C,14.5
22/04/2013 20:17,C,12
23/04/2013 0:17,C,9.5
23/04/2013 4:17,C,7.5
23/04/2013 8:17,C,8.5
23/04/2013 12:17,C,9.5
23/04/2013 16:17,C,13
23/04/2013 20:17,C,12
24/04/2013 0:17,C,10
24/04/2013 4:17,C,7.5
24/04/2013 8:17,C,8
24/04/2013 12:17,C,10
24/04/2013 16:17,C,12.5
24/04/2013 20:17,C,11
25/04/2013 0:17,C,9.5
25/04/2013 4:17,C,9
25/04/2013 8:17,C,9.5
25/04/2013 12:17,C,9
25/04/2013 16:17,C,9
25/04/2013 20:17,C,9.5
26/04/2013 0:17,C,8.5
26/04/2013 4:17,C,8.5
26/04/2013 8:17,C,9
26/04/2013 12:17,C,9
26/04/2013 16:17,C,9
26/04/2013 20:17,C,8.5
27/04/2013 0:17,C,8.5
27/04/2013 4:17,C,8.5
27/04/2013 8:17,C,8
27/04/2013 12:17,C,24.5
27/04/2013 16:17,C,9.5
27/04/2013 20:17,C,9
28/04/2013 0:17,C,8.5
28/04/2013 4:17,C,8.5
28/04/2013 8:17,C,6.5
28/04/2013 12:17,C,7
28/04/2013 16:17,C,8.5
28/04/2013 20:17,C,7
29/04/2013 0:17,C,6.5
29/04/2013 4:17,C,8
29/04/2013 8:17,C,9
29/04/2013 12:17,C,22
29/04/2013 16:17,C,9
29/04/2013 20:17,C,7.5
30/04/2013 0:17,C,6
30/04/2013 4:17,C,8
30/04/2013 8:17,C,9.5
30/04/2013 12:17,C,27.5
30/04/2013 16:17,C,12.5
30/04/2013 20:17,C,8.5
01/05/2013 0:17,C,5.5
01/05/2013 4:17,C,7.5
01/05/2013 8:17,C,8.5
01/05/2013 12:17,C,11.5
01/05/2013 16:17,C,12.5
01/05/2013 20:17,C,9
02/05/2013 0:17,C,8
02/05/2013 4:17,C,8
02/05/2013 8:17,C,8
02/05/2013 12:17,C,9
02/05/2013 16:17,C,12.5
02/05/2013 20:17,C,8.5
03/05/2013 0:17,C,8.5
03/05/2013 4:17,C,8.5
03/05/2013 8:17,C,8.5
03/05/2013 12:17,C,16
03/05/2013 16:17,C,17
03/05/2013 20:17,C,10
04/05/2013 0:17,C,9
04/05/2013 4:17,C,8
04/05/2013 8:17,C,8.5
04/05/2013 12:17,C,20.5
04/05/2013 16:17,C,19
04/05/2013 20:17,C,13.5
05/05/2013 0:17,C,11
05/05/2013 4:17,C,9
05/05/2013 8:17,C,13.5
05/05/2013 12:17,C,11
05/05/2013 16:17,C,17.5
05/05/2013 20:17,C,14.5
06/05/2013 0:17,C,11.5
06/05/2013 4:17,C,9.5
06/05/2013 8:17,C,16.5
06/05/2013 12:17,C,10.5
06/05/2013 16:17,C,15
06/05/2013 20:17,C,13.5
07/05/2013 0:17,C,10.5
07/05/2013 4:17,C,8
07/05/2013 8:17,C,10
07/05/2013 12:17,C,9.5
07/05/2013 16:17,C,13
07/05/2013 20:17,C,13
08/05/2013 0:17,C,10
08/05/2013 4:17,C,8.5
08/05/2013 8:17,C,9.5
08/05/2013 12:17,C,10.5
08/05/2013 16:17,C,13.5
08/05/2013 20:17,C,12
09/05/2013 0:17,C,10.5
09/05/2013 4:17,C,10
09/05/2013 8:17,C,10.5
09/05/2013 12:17,C,11
09/05/2013 16:17,C,12.5
09/05/2013 20:17,C,12
10/05/2013 0:17,C,11
10/05/2013 4:17,C,10.5
10/05/2013 8:17,C,10.5
10/05/2013 12:17,C,12
10/05/2013 16:17,C,13
10/05/2013 20:17,C,12
11/05/2013 0:17,C,11
11/05/2013 4:17,C,11
11/05/2013 8:17,C,10.5
11/05/2013 12:17,C,12.5
11/05/2013 16:17,C,11
11/05/2013 20:17,C,12
12/05/2013 0:17,C,11
12/05/2013 4:17,C,10.5
12/05/2013 8:17,C,12
12/05/2013 12:17,C,16
12/05/2013 16:17,C,12
12/05/2013 20:17,C,11.5
13/05/2013 0:17,C,11
13/05/2013 4:17,C,10.5
13/05/2013 8:17,C,11.5
13/05/2013 12:17,C,22
13/05/2013 16:17,C,12.5
13/05/2013 20:17,C,11
14/05/2013 0:17,C,10
14/05/2013 4:17,C,10.5
14/05/2013 8:17,C,9.5
14/05/2013 12:17,C,17
14/05/2013 16:17,C,12
14/05/2013 20:17,C,10.5
15/05/2013 0:17,C,9.5
15/05/2013 4:17,C,10
15/05/2013 8:17,C,10
15/05/2013 12:17,C,13.5
15/05/2013 16:17,C,12
15/05/2013 20:17,C,11
16/05/2013 0:17,C,9
16/05/2013 4:17,C,9.5
16/05/2013 8:17,C,10.5
16/05/2013 12:17,C,27.5
16/05/2013 16:17,C,15.5
16/05/2013 20:17,C,12
17/05/2013 0:17,C,10
17/05/2013 4:17,C,10.5
17/05/2013 8:17,C,10.5
17/05/2013 12:17,C,18
17/05/2013 16:17,C,16.5
17/05/2013 20:17,C,11.5
18/05/2013 0:17,C,10.5
18/05/2013 4:17,C,10
18/05/2013 8:17,C,10.5
18/05/2013 12:17,C,14.5
18/05/2013 16:17,C,18
18/05/2013 20:17,C,12.5
19/05/2013 0:17,C,11
19/05/2013 4:17,C,10.5
19/05/2013 8:17,C,11
19/05/2013 12:17,C,24
19/05/2013 16:17,C,19
19/05/2013 20:17,C,12.5
20/05/2013 0:17,C,10.5
20/05/2013 4:17,C,9.5
20/05/2013 8:17,C,10
20/05/2013 12:17,C,14
20/05/2013 16:17,C,15
20/05/2013 20:17,C,11
21/05/2013 0:17,C,10.5
21/05/2013 4:17,C,9
21/05/2013 8:17,C,10
21/05/2013 12:17,C,10.5
21/05/2013 16:17,C,16.5
21/05/2013 20:17,C,22
