date,temp_pine,temp_mcinnes,temp_addenbroke,sal_pine,sal_mcinnes,sal_addenbroke,pca1,pca2
1978-10-24,10.8,10.7,4,31.5,30.8,NA,0.5710103619797462,1.302339424526986
1978-10-25,10.2,10.6,4,31.2,31,NA,0.28122581997982865,0.9631534103536628
1978-10-26,10,10.6,6,31.4,30.7,NA,0.45058714152074786,0.535903246465446
1978-10-27,10.2,10.3,7.5,31.5,29,NA,0.6662542475385663,0.4168510465612908
1978-10-28,10,9.3,5,31.2,28.9,NA,0.029683250861357938,0.7056286021080888
1978-10-29,9.7,9.2,4.5,31,29.3,NA,-0.19104630281891963,0.6149927411779801
1978-10-30,9.6,10.7,5,31.5,30.8,NA,0.16555162044877791,0.4650688485897731
1978-10-31,9.5,10.6,8,31,31.2,NA,0.48627408061582295,-0.061432052148163045
1978-11-01,9.6,11.4,8,31.2,32.1,NA,0.7103184249636061,-0.012611049459390355
1978-11-02,9.6,11.2,6,31.2,31.5,NA,0.40696929424233236,0.30321753516682165
1978-11-03,9.8,11,4.5,31,30.8,NA,0.25735581261115903,0.6539711910921399
1978-11-04,9.4,9.3,2,30.8,29.7,NA,-0.6253818787875514,0.8362484437642387
1978-11-05,9,9.5,4.5,31.1,30.7,NA,-0.435645863867866,0.21517466098634838
1978-11-06,9.2,10.9,6,30.3,31.6,NA,0.16142945298985262,0.0793901213653497
1978-11-07,9.8,10.3,6.5,30.8,30.6,NA,0.3587829493583678,0.34700090396308036
1978-11-08,9.4,10,3,30.8,30,NA,-0.3390926507775382,0.6724286197863645
1978-11-09,9,9.5,1,31.1,28.8,NA,-0.8879816227512918,0.7644297906111045
1978-11-10,9.2,8.2,1,30.8,27.2,NA,-1.0905304701943792,0.8906151990350301
1978-11-11,9,8.5,2,31.2,27.6,NA,-0.9831006055811787,0.6173423063500736
1978-11-12,9,8.3,2,31.2,27.4,NA,-1.0279721597976375,0.6193108169049965
1978-11-13,8.8,8.3,1,31.1,28.8,NA,-1.24632720301394,0.6628507641237132
1978-11-14,8.5,8.5,3.5,31.2,29.5,NA,-1.0120330606123071,0.09847202625428685
1978-11-15,8.2,9,5,31.6,29.9,NA,-0.8396703751383932,-0.3119294404118791
1978-11-16,8.7,8.9,4,31.2,29.7,NA,-0.7685543030892903,0.12946007644354668
1978-11-17,9,8.8,3.5,31.4,29.4,NA,-0.7219350918778792,0.3789944849642226
1978-11-18,9.2,7.8,-0.5,31.6,29.3,NA,-1.3741317610059076,1.1299472756983424
1978-11-19,9.3,7.6,0,31.6,29.5,NA,-1.3098257936142144,1.1101458126439079
1978-11-20,9,8.1,1.5,31.4,30,NA,-1.1374631081403004,0.6997443459777416
1978-11-21,8.8,7.9,-0.5,31.1,29.8,NA,-1.5299284938254691,0.902182840787026
1978-11-22,8.8,7.3,0,31.4,29.8,NA,-1.5999237623486424,0.829623353933972
1978-11-23,8.5,7.5,1,31,29.9,NA,-1.5594878023256198,0.500639671618012
1978-11-24,8.1,8.1,5,31.1,30.4,NA,-1.0861504965944058,-0.3597661878231904
1978-11-25,8,8.1,6,31.4,30.3,NA,-1.0014698358239464,-0.5733912697672989
1978-11-26,8.2,7.9,6,31.4,30,NA,-0.9572251350765095,-0.45803266939544846
1978-11-27,8.1,8.2,4,31.4,30,NA,-1.1929535077385838,-0.20382040606500723
1978-11-28,8.2,8.2,5,31.5,30.3,NA,-1.0191565920042287,-0.30405539819218796
1978-11-29,8,8,2,31.4,30.6,NA,-1.540860765941805,0.05531313365274079
1978-11-30,8.3,8,4.5,31.1,30.6,NA,-1.0840894128649425,-0.16692682421097815
1978-12-01,8.2,7.4,2,31.1,30,NA,-1.5863591736272862,0.17460875513443674
1978-12-02,8,7.6,3.5,30.8,30.2,NA,-1.436745691996112,-0.17614490079088052
1978-12-03,8.3,7.6,6,30.8,30.2,NA,-0.9799743389192492,-0.39838485865459944
1978-12-04,8,7.8,2,31.1,30.3,NA,-1.5857323201582638,0.057281644207663573
1978-12-05,8,7.2,1,31.6,30,NA,-1.8495857710600474,0.22011721290807645
1978-12-06,8,7.2,-1,31.6,29.9,NA,-2.1080633475648622,0.5339772869793655
1978-12-07,8,7.1,1.5,31.4,29.8,NA,-1.8074021540420735,0.14263644966771563
1978-12-08,7.8,7.3,3.5,31.4,29.8,NA,-1.5931692782846962,-0.28658222477542444
1978-12-09,7.7,7.3,3.5,31.8,30,NA,-1.6377274057666438,-0.3432772696838883
1978-12-10,7.7,7.4,3,31.4,30.3,NA,-1.679911022784618,-0.26579650644352726
1978-12-11,7.8,7.2,3,31.9,30.4,NA,-1.6802244495191292,-0.2071329509801407
1978-12-12,7.8,7.2,3,31.8,30.6,NA,-1.6802244495191292,-0.2071329509801407
1978-12-13,7.8,7.5,2.5,31.7,31,NA,-1.6775365123206447,-0.1316206982947026
1978-12-14,7.9,7.8,3,31.6,31.5,NA,-1.5010516593878043,-0.15634343773644466
1978-12-15,7.5,7.8,0.5,30.8,31.5,NA,-2.002381139946615,0.009201475218810526
1978-12-16,7.7,7.5,0.5,31.2,31.5,NA,-1.9805722163074069,0.1255443308681229
1978-12-17,7.5,7.3,0,31,31.2,NA,-2.1791794196139653,0.09258777012393964
1978-12-18,7.8,7.2,0,31.9,31.2,NA,-2.0679408142763513,0.2636571601267932
1978-12-19,7.8,7.4,1.5,31.6,31.2,NA,-1.829211077681281,0.02629359401840343
1978-12-20,7.8,7.7,3.5,31.4,31.5,NA,-1.5034261698517783,-0.29051924588526995
1978-12-21,7.5,7.1,2,31.2,31.4,NA,-1.9655733973256098,-0.21930379339242675
1978-12-22,7.8,7.2,2.5,31.5,31.4,NA,-1.7448438436453324,-0.12866793246231847
1978-12-23,7.2,7.4,2,30.7,31.4,NA,-2.0319404484467647,-0.3923416939502025
1978-12-24,7.5,7.3,2.5,31.2,31.5,NA,-1.8560824489829473,-0.2997373224651719
1978-12-25,7.8,7.2,0,31.6,31.1,NA,-2.0679408142763513,0.2636571601267932
1978-12-26,7.5,6.9,1,31.1,31.1,NA,-2.139683739794476,-0.06040524580185944
1978-12-27,7.5,6,-1.5,31.2,30.4,NA,-2.6647027043995593,0.3407781442844046
1978-12-28,7.2,6,-4.5,31.1,30.4,NA,-3.186093451602625,0.6414831206659468
1978-12-29,7.2,5.6,-7.5,31,30.4,NA,-3.6635529247927647,1.1162102528827265
1978-12-30,7.1,5.8,-7.5,31.5,30.4,NA,-3.6632394980582546,1.0575466974193393
1978-12-31,7,6,-7,31.6,30.7,NA,-3.598306677197539,0.9204181234381302
1979-01-01,6.8,6.2,-2.5,31.8,30.7,NA,-3.0609768308091434,0.09887435640587897
1979-01-02,7.1,6,-1,31.5,31,NA,-2.778315820201147,0.03553294613272626
1979-01-03,7.2,6.2,-0.5,31.5,31.1,NA,-2.6242667443765364,0.01179446196844561
1979-01-04,7.1,6.2,-0.5,31.6,31.1,NA,-2.668824871858485,-0.04490058294001874
1979-01-05,7,6.2,-2,31.5,31.1,NA,-2.9072411817190433,0.13379942770498446
1979-01-06,7,5.8,-1.5,31.2,31.2,NA,-2.9323648960257573,0.05927143029700774
1979-01-07,6.9,6,-1,31.2,31.2,NA,-2.8674320751650426,-0.07785714368420121
1979-01-08,6.6,6.3,-3,31.4,31.5,NA,-3.1922767027910135,0.06296502982931158
1979-01-09,6.8,6.3,-1,31.5,31.4,NA,-2.8446828713223025,-0.1375049544250497
1979-01-10,7,5.8,2.5,31.5,31.4,NA,-2.4154097430161277,-0.5684487178455707
1979-01-11,7.1,5.9,2,31,31.5,NA,-2.4130352325521547,-0.4342729096967462
1979-01-12,7,5.8,0,31.6,31.6,NA,-2.7385067136471464,-0.17612362525645908
1979-01-13,7,5.8,0,31.2,31.6,NA,-2.7385067136471464,-0.17612362525645908
1979-01-14,7,6.2,-2,31.8,31.8,NA,-2.9072411817190433,0.13379942770498446
1979-01-15,7,5.2,-4,31.6,31.5,NA,-3.3900765293061523,0.45750205455088744
1979-01-16,6.8,5.6,0.5,31.2,31.6,NA,-2.8078751287012977,-0.3660102230362868
1979-01-17,7.1,5.7,3,31.2,31.6,NA,-2.3286679985162064,-0.589234436177468
1979-01-18,7,5.9,1.5,31.1,31.8,NA,-2.5222127541603054,-0.4125029360873874
1979-01-19,7,6.1,1.5,31.5,32.1,NA,-2.4773411999438473,-0.4144714466423102
1979-01-20,6.9,6.3,1,31.8,32.3,NA,-2.5416471673355394,-0.39466998358787453
1979-01-21,7,5.9,0.5,31.4,32,NA,-2.6514515424127127,-0.25557289905174285
1979-01-22,7.1,6,0.5,31.1,32.3,NA,-2.584457637822536,-0.19986210942074054
1979-01-23,7,6.4,2.5,31.8,32.5,NA,-2.2807950803667514,-0.5743542495103391
1979-01-24,7.1,6.2,0.5,31.5,32.3,NA,-2.5395860836060775,-0.2018306199756633
1979-01-25,7,5.7,-1,31.9,32.3,NA,-2.8901812790077828,-0.018209332943353303
1979-01-26,6.9,6.3,1.5,31.5,32.3,NA,-2.4770277732093353,-0.47313500210569676
1979-01-27,7,6.1,0,31.5,32.3,NA,-2.6711993823224582,-0.17907639108884324
1979-01-28,6.8,5.4,-3.5,31.5,31.6,NA,-3.369701835927386,0.2636784356612145
1979-01-29,6.8,5.6,0,31.9,32,NA,-2.872494522827501,-0.28754520451846444
1979-01-30,6.9,5.6,-1.5,31.5,32,NA,-3.0217945777241644,0.004544895943466887
1979-01-31,7.2,5.6,-2,31.5,32.3,NA,-2.952739589404524,0.25309504918668063
1979-02-01,7,5.2,-3,31.2,31.9,NA,-3.2608377410537446,0.3005720175152429
1979-02-02,7,5.2,-1,31.2,31.9,NA,-3.0023601645489304,-0.013288056556046377
1979-02-03,6.8,5.8,2,31.4,32.3,NA,-2.5691453921062277,-0.6033737891446765
1979-02-04,6.9,5.6,3,31.1,32.3,NA,-2.440220030588331,-0.7016402707169339
1979-02-05,6.9,6.4,3,31,32.3,NA,-2.2607338137224953,-0.709514312936625
1979-02-06,6.8,6.4,3,31.5,32.3,NA,-2.3052919412044433,-0.7662093578450895
1979-02-07,6.8,6.3,1,31.5,32.4,NA,-2.586205294817488,-0.45136502849633886
1979-02-08,6.3,5.9,2,31.4,32.3,NA,-2.7695002524077377,-0.8878332689644584
1979-02-09,6.6,6.1,1,31.2,32.3,NA,-2.720193103997843,-0.5627866077583442
1979-02-10,6.8,5.9,0,31.5,32.3,NA,-2.805187191502813,-0.2904979703508486
1979-02-11,6.8,5.6,0,31.5,32.3,NA,-2.872494522827501,-0.28754520451846444
1979-02-12,6.5,5.6,-2,31.1,32.3,NA,-3.2646464817781586,-0.14377026517256689
1979-02-13,6,5.1,-7,30.7,31.6,NA,-4.245809945991083,0.36232597185064314
1979-02-14,6.2,5,-7.5,31.4,32.1,NA,-4.24374886226162,0.5551653354628544
1979-02-15,6.2,5.2,-1,31.4,31.9,NA,-3.358825184404514,-0.4668484158237582
1979-02-16,6.7,5.4,1,31.4,31.5,NA,-2.8326854162735002,-0.49920177590765036
1979-02-17,6.8,5.3,1,31.5,31.6,NA,-2.810563065899782,-0.44152247572172504
1979-02-18,6.7,5.5,2,31.2,31.8,NA,-2.681010850912864,-0.6571160682207564
1979-02-19,6.8,5.8,1,31,32,NA,-2.6983841803586346,-0.4464437521090319
1979-02-20,6.6,5.7,0.5,31.6,31.9,NA,-2.8745556065569637,-0.48038456813067626
1979-02-21,6.5,5.3,-2,31.5,31.9,NA,-3.3319538131028468,-0.14081749934018284
1979-02-22,6.3,5.2,-1,31.4,31.9,NA,-3.3142670569225663,-0.41015337091529463
1979-02-23,6.2,5.1,-2,31.5,31.9,NA,-3.510499749765151,-0.3089341235106523
1979-02-24,6.2,5,-0.5,31.4,31.6,NA,-3.3390773444947692,-0.5433449237866577
1979-02-25,6.5,5.3,2.5,31.2,32,NA,-2.750379265967014,-0.8470026660005834
1979-02-26,6.6,5.3,-1,31.1,32,NA,-3.158156897368493,-0.24105249146736388
1979-02-27,6.5,5.9,2,31.1,32.3,NA,-2.680383997443841,-0.7744431791475295
1979-02-28,6.9,5.6,1.5,31.1,32.3,NA,-2.634078212966942,-0.466245215163467
1979-03-01,6.8,5.6,1.5,31,32.3,NA,-2.6786363404488904,-0.5229402600719314
1979-03-02,6.7,5.4,3.5,31.2,31.9,NA,-2.509588445642482,-0.8915268684967618
1979-03-03,6.8,5.9,5,31.1,32.1,NA,-2.1589932502407763,-1.0751481555290714
1979-03-04,7,6,6.5,31.2,32.3,NA,-1.8535830357900398,-1.1981373765430716
1979-03-05,7.2,6.3,6.5,30.8,32.3,NA,-1.6971594495014557,-1.0877000525585279
1979-03-06,7,6.6,7,31.5,32.5,NA,-1.6543489790144597,-1.2825079267256623
1979-03-07,6.8,6.1,4,31,31.8,NA,-2.243360484276725,-0.9201866290483497
1979-03-08,7,6.2,0.5,31,31.8,NA,-2.584144211088025,-0.25852566488412704
1979-03-09,6.8,6.3,1.5,31.1,32,NA,-2.521585900691284,-0.5298300470141611
1979-03-10,7,6.3,3,31,31.4,NA,-2.2386114633487773,-0.6518350127506999
1979-03-11,7,6,4.5,31,30,NA,-2.1120606122948544,-0.8842773024717825
1979-03-12,7,6.2,2.5,31.1,30.2,NA,-2.32566663458321,-0.5723857389554163
1979-03-13,7,5.9,2,31.1,30,NA,-2.457593360034102,-0.4909679546052098
1979-03-14,7.1,5.9,5,31.1,31.2,NA,-2.0253188677949328,-0.90506302080368
1979-03-15,7.3,6.3,4.5,30.8,31.2,NA,-1.9110788985243223,-0.717144933578775
1979-03-16,7.5,6.2,3,30.7,30.7,NA,-2.0382566030472673,-0.36737553293091885
1979-03-17,7.6,5.8,3,30.4,30.2,NA,-2.083441583998237,-0.3067434669126094
1979-03-18,7.2,6.4,5,30.6,31.4,NA,-1.868581854771837,-0.8532892522825223
1979-03-19,7.3,6.7,3,30.7,30.3,NA,-2.0151939724700156,-0.4856868991351536
1979-03-20,7,6.8,2,31,31.4,NA,-2.2556713660600374,-0.49982625210236226
1979-03-21,7.3,7.2,3,30.8,30.7,NA,-1.9030150869288687,-0.49060817552246055
1979-03-22,7,7.2,4,31.1,31.1,NA,-1.9074506811223049,-0.817623347283497
1979-03-23,7.2,6.9,3.5,31,31.6,NA,-1.950261151609301,-0.6228154731163625
1979-03-24,6.8,7,4,30.8,31.5,NA,-2.04143849030266,-0.9290449265455021
1979-03-25,6.8,6.8,3,30.7,31.2,NA,-2.215548832771526,-0.7701463789549349
1979-03-26,7,7.1,3.5,30.7,31.6,NA,-1.994505852356738,-0.7381740734882134
1979-03-27,7,6.7,3,31,31.6,NA,-2.1488683549158596,-0.6557720338605455
1979-03-28,7,6.6,2,31.1,31.6,NA,-2.300542920276496,-0.49785774154743945
1979-03-29,7.1,6.7,2.5,31.1,31.6,NA,-2.1689296215601153,-0.5206119704342594
1979-03-30,7,6.8,0,31,31.9,NA,-2.514148942564852,-0.18596617803107296
1979-03-31,7,6.6,1,31.1,31.9,NA,-2.4297817085289037,-0.340927704511795
1979-04-01,7,6.6,1.5,30.8,31.9,NA,-2.3651623144027,-0.41939272302961716
1979-04-02,7.2,7,3.5,31,31.6,NA,-1.9278253745010714,-0.6237997283938238
1979-04-03,6.8,6.8,3,31.2,31.6,NA,-2.215548832771526,-0.7701463789549349
1979-04-04,7,7.7,6,31.1,31.5,NA,-1.5367942190763428,-1.1364046977420932
1979-04-05,7,7.5,6.5,30.7,31.6,NA,-1.517046379166598,-1.2129012057049926
1979-04-06,6.8,7.5,3.5,31.2,31.6,NA,-1.9938789988877161,-0.855501184414987
1979-04-07,6.8,6.9,4,31,31.5,NA,-2.063874267410889,-0.9280606712680409
1979-04-08,6.8,7.1,5,31,31.9,NA,-1.8897639249420228,-1.0869592188586081
1979-04-09,7,7.2,3,31,31.9,NA,-2.036689469374712,-0.6606933102478524
1979-04-10,7.1,8.1,3.5,31,31.8,NA,-1.7255899537924964,-0.6913215813543635
1979-04-11,7,7.2,4,31,31.4,NA,-1.9074506811223049,-0.817623347283497
1979-04-12,7.2,7.2,4.5,31,31.4,NA,-1.753715032032205,-0.7826982759843911
1979-04-13,7.4,7.1,5,31,31.4,NA,-1.622415160050335,-0.746788949407824
1979-04-14,7.7,7.2,3,31.4,31.4,NA,-1.7247825770010767,-0.26382799588860445
1979-04-15,7.9,7.7,3,31.1,31,NA,-1.5234874364960336,-0.15535918245898328
1979-04-16,7.9,8.1,3,31.4,31.2,NA,-1.4337443280631164,-0.15929620356882884
1979-04-17,7.5,8,5.5,31.2,31.5,NA,-1.311315644468119,-0.7774172205143353
1979-04-18,7.3,7.7,6,31.5,31.8,NA,-1.403119836630499,-0.9663195630167014
1979-04-19,7.6,8.1,4.5,31,31.5,NA,-1.3735605281303491,-0.5647763938476881
1979-04-20,7.6,8.6,4,31,31.1,NA,-1.3260010367154054,-0.4912326517171728
1979-04-21,7,8.4,4,31.9,31.5,NA,-1.6382213558235512,-0.8294344106130337
1979-04-22,7.1,8.4,6,31.4,31.5,NA,-1.3351856518367893,-1.0865994397758594
1979-04-23,7.5,9.4,7.5,31.2,30.8,NA,-0.7387371884480923,-1.1050568684700839
1979-04-24,7.8,9.8,6,31.2,30.7,NA,-0.7091778799479417,-0.7035136993010705
1979-04-25,7.7,9.4,6,31.1,30.7,NA,-0.8434791158628069,-0.7562717230996889
1979-04-26,8.2,9,5,31.4,30.8,NA,-0.8396703751383932,-0.3119294404118791
1979-04-27,9.1,9.3,7,32,30.8,NA,-0.11286231997135865,-0.11848687613937649
1979-04-28,8.9,9.2,7,32.3,30.7,NA,-0.2244143520434839,-0.23089271067884273
1979-04-29,8.9,9.9,7,32.1,31.2,NA,-0.0673639122858776,-0.2377824976210724
1979-04-30,8.2,9.7,6.5,31.8,31,NA,-0.4887617530021762,-0.5542142829075757
1979-05-01,8.2,9.1,8,31.6,31.6,NA,-0.42951823327294175,-0.7837038067962743
1979-05-02,8.1,8.9,7,31.6,31.6,NA,-0.6481867032237556,-0.6815003041141707
1979-05-03,8.1,9,9.5,32.9,31.6,NA,-0.3026539554845077,-1.0748096519807435
1979-05-04,7.8,9,8,32.5,31.8,NA,-0.6301865203089626,-1.0094997311526688
1979-05-05,7.5,9,8,32.8,31.5,NA,-0.7638609027548062,-1.1795848658780608
1979-05-06,7.8,9.6,7,31.9,31,NA,-0.6248106459119935,-0.8584752257817923
1979-05-07,8.1,9.7,8,31.6,31.1,NA,-0.3394616981055129,-0.8463043833695064
1979-05-08,8.2,9.6,8,31.6,31.1,NA,-0.3173393477317946,-0.7886250831835813
1979-05-09,8.2,9.6,4.5,31.5,31.1,NA,-0.7696751066152203,-0.23936995355882515
1979-05-10,8.1,9.6,6.5,31.6,31.1,NA,-0.5557556575923531,-0.6099250725385782
1979-05-11,8.4,9,6,31.6,32.1,NA,-0.6213153319220895,-0.3554693876305951
1979-05-12,8.2,9.2,6,31.5,31.6,NA,-0.6655600326695272,-0.4708279880024464
1979-05-13,8.2,9.9,6,31.5,31.6,NA,-0.5085095929119209,-0.4777177749446761
1979-05-14,8.5,10,6.5,31.5,31.9,NA,-0.2877800392316436,-0.3870819140145676
1979-05-15,8.2,9.9,7,31.4,31.9,NA,-0.3792708046595135,-0.6346478119803207
1979-05-16,8.2,9.9,8,31.9,31.6,NA,-0.25003201640710604,-0.7915778490159654
1979-05-17,8.2,9.9,8,31.6,31.4,NA,-0.25003201640710604,-0.7915778490159654
1979-05-18,8.4,10.3,6,31.8,31.6,NA,-0.32965022951510664,-0.3682647062375932
1979-05-19,8.2,10.1,5,31.5,32,NA,-0.5928768269478695,-0.32275624846395445
1979-05-20,7.9,9.9,5,31.8,31.9,NA,-0.7714227636101714,-0.4908728726344229
1979-05-21,8.1,10.3,8.5,31.5,31.6,NA,-0.14022764132993226,-0.9306749335520971
1979-05-22,8.1,10.2,9.5,31.5,31.6,NA,-0.03342463018575461,-1.0866207153102803
1979-05-23,8.2,10.6,11.5,31.5,31.8,NA,0.35935418223392557,-1.3477227655829513
1979-05-24,8.2,10.7,9.5,31.9,31.8,NA,0.12331238283734015,-1.0348469467891233
1979-05-25,8.1,10.6,9.5,31.8,31.8,NA,0.05631847824716324,-1.0905577364201258
1979-05-26,8.2,10.7,7.5,31.8,31.8,NA,-0.13516519366747456,-0.720986872717834
1979-05-27,8.2,10.8,5.5,32.5,31.8,NA,-0.37120699306405935,-0.40811105392400643
1979-05-28,8.7,10.8,8,32.5,31.5,NA,0.1746806149766984,-0.5169609219707981
1979-05-29,8.8,10.8,9.5,32.5,31.5,NA,0.413096924837258,-0.6956609326158
1979-05-30,8.9,10.8,8,32.6,31.5,NA,0.2637968699405947,-0.40357083215386946
1979-05-31,9,11.2,8.5,32.7,31.5,NA,0.4627174999816635,-0.4292778268730734
1979-06-01,9.2,11.1,10,31.8,31.5,NA,0.7232561602159407,-0.5502985373321516
1979-06-02,9.5,10.8,10.5,31.8,31.2,NA,0.8542426054633003,-0.4557256552921972
1979-06-03,8.8,10.7,10,32.1,31.5,NA,0.45528054185523187,-0.773141695856161
1979-06-04,8.9,10.7,9.5,32,31.5,NA,0.43521927521097603,-0.6379816324298748
1979-06-05,8.8,10.7,8,31.4,31.5,NA,0.19680296535041716,-0.45928162178487186
1979-06-06,8.8,11.1,6,31.9,31.5,NA,0.028068497278520343,-0.1493585688234282
1979-06-07,8.9,11.3,8.5,32.4,31.2,NA,0.4405951496079455,-0.4869571270589987
1979-06-08,8.9,11.3,9.5,31.9,31,NA,0.5698339378603529,-0.6438871640946432
1979-06-09,9,11.1,9,32,30.4,NA,0.5049011169996378,-0.5067585901134344
1979-06-10,9.1,11.2,9.5,31.9,30.4,NA,0.6365144157160187,-0.5295128190002544
1979-06-11,8.9,11.4,9.5,31.2,29.5,NA,0.5922697149685823,-0.6448714193721047
1979-06-12,8.8,11.7,7,31.9,29.5,NA,0.29192194818030426,-0.3121941375238411
1979-06-13,9,11.6,7,32,30.6,NA,0.3586024260359705,-0.19781979242945227
1979-06-14,8.9,11.7,8,32,30.6,NA,0.4657188639146595,-0.41242912965102196
1979-06-15,8.8,11.3,9.5,32,30.6,NA,0.5252758103784051,-0.7005822090031071
1979-06-16,8.8,11.4,9,32.8,30.6,NA,0.4830921933604309,-0.6231014457627462
1979-06-17,9,10.9,11,32.3,30.7,NA,0.7185071392879939,-0.8186501536298006
1979-06-18,8.6,11.1,10.5,32.4,30.4,NA,0.5205267894504572,-0.9689338253007573
1979-06-19,8.8,11.7,10,31.9,30.6,NA,0.6796383129375263,-0.7829842486307749
1979-06-20,9.1,11.8,10,31.9,31,NA,0.8357484724915993,-0.6138833691828449
1979-06-21,9.8,11.7,10,32.7,31.4,NA,1.1252195877570053,-0.21603379954613514
1979-06-22,9.1,10.8,10.5,32,31.5,NA,0.6760100955355083,-0.6825058349260534
1979-06-23,9.1,11.1,9.5,31.5,31.8,NA,0.6140786386077892,-0.528528563722793
1979-06-24,9.2,11.2,9,31.8,31.5,NA,0.6164531490717627,-0.3943527555739682
1979-06-25,9.2,11.6,10,32.1,31.1,NA,0.8354350457570877,-0.5552198137194584
1979-06-26,8.9,11.7,11.5,31.9,30.8,NA,0.9180546227980851,-0.9616842592757779
1979-06-27,9.5,11.9,11,32.3,30.7,NA,1.165655547780028,-0.5450174818620949
1979-06-28,9.9,12.7,11,32,30.7,NA,1.5233742745736545,-0.32611134444792966
1979-06-29,9.7,12.4,11,31.6,30.7,NA,1.3669506882850702,-0.43654866843247403
1979-06-30,8.9,12,9,31.5,31,NA,0.662264983491755,-0.5723119325190507
1979-07-01,9.2,13,8,32.8,31.1,NA,0.8910583487674855,-0.25513931353262864
1979-07-02,9.5,11.2,9,31.4,31,NA,0.7501275315176068,-0.22426762084857593
1979-07-03,10.1,11.1,10,31.5,30.7,NA,1.1242793075534718,-0.040043133155975484
1979-07-04,9.2,11.4,11.5,31.5,30.6,NA,0.9844216739192403,-0.7886463587180024
1979-07-05,9,13.2,12,31.8,30.3,NA,1.363768801029678,-0.9982180620470574
1979-07-06,10.2,13.9,14,31.8,28.5,NA,2.3139943470754742,-0.6386273841590091
1979-07-07,9.9,14,13,31.1,29.8,NA,2.073516953485452,-0.652766737126217
1979-07-08,9.9,13.2,13,31.5,30.2,NA,1.8940307366196163,-0.6448926949065258
1979-07-09,9.8,14.7,13.5,31.5,29,NA,2.250628659887314,-0.7948165874947326
1979-07-10,9.5,13.7,13.5,31.5,29.7,NA,1.892596506359175,-0.955059169445511
1979-07-11,9.1,13,11.5,31.5,30.8,NA,1.298835980168963,-0.8610894880658485
1979-07-12,10.2,13.6,11.5,31.6,30.2,NA,1.9235900451197667,-0.24334952573751323
1979-07-13,10.5,13.9,11.5,31.9,30.6,NA,2.124571758890299,-0.07621715684450495
1979-07-14,10.2,14.3,11,31.6,31,NA,2.016021090751169,-0.17177429416192053
1979-07-15,10,14.1,12.5,31.8,30.8,NA,2.075891463949426,-0.5185909289773923
1979-07-16,10,14.2,12.5,31.6,31.1,NA,2.0983272410576554,-0.5195751842548538
1979-07-17,9.8,14.7,14,32.1,31.2,NA,2.3152480540135176,-0.8732816060125552
1979-07-18,9.6,15.4,14,31.8,31.5,NA,2.383182238807228,-0.9935614827717135
1979-07-19,10.2,15.8,14,31.1,31,NA,2.7402741121318335,-0.6573282344307755
1979-07-20,10.2,14.6,13.5,31.2,31.4,NA,2.4064253927068755,-0.5670521525834161
1979-07-21,10.1,13.2,12.5,31.5,31.2,NA,1.9185275974573082,-0.453037586571776
1979-07-22,9.8,13.7,12.5,31.4,31.2,NA,1.897032100552612,-0.6280439976844742
1979-07-23,10.1,13.3,12.5,31.4,31.2,NA,1.9409633745655381,-0.45402184184923755
1979-07-24,10.2,13.1,11.5,31.6,30.8,NA,1.8114111595786193,-0.2384282493502063
1979-07-25,9.9,13.3,13.5,31.5,31.2,NA,1.9810859078540495,-0.7243419687018094
1979-07-26,10.1,13.3,13,31.6,31,NA,2.005582768691742,-0.5324868603670597
1979-07-27,9.8,13.4,13.5,31.8,31.1,NA,1.9589635574803312,-0.7820212688877345
1979-07-28,10.1,13.1,13,31.2,31.2,NA,1.9607112144752825,-0.5305183498121369
1979-07-29,9.8,13,13,31.8,31.1,NA,1.80460105492121,-0.6996192292600667
1979-07-30,10.2,13.3,15,31.5,31.2,NA,2.308618472678504,-0.7896518895298847
1979-07-31,9.8,13.9,14,31.5,31.6,NA,2.1357618371476823,-0.865407563792864
1979-08-01,10.1,14,13.5,32,31.4,NA,2.2272526025755512,-0.6178416658271114
1979-08-02,10.2,13.8,12.5,31.6,31.4,NA,2.0977003875886333,-0.40224807332808055
1979-08-03,10.1,13.9,13,31.9,31.1,NA,2.140197431341118,-0.5383923920318279
1979-08-04,10,14.2,11.5,31.5,30.8,NA,1.969088452805248,-0.3626451472192092
1979-08-05,10.2,14.6,11.5,31.9,32,NA,2.1479478162020613,-0.25319207851212716
1979-08-06,10.1,14.8,12,31.6,31.8,NA,2.2128806370627756,-0.39032065249333586
1979-08-07,10.1,14.6,12.5,31.6,31.8,NA,2.232628476972521,-0.46681716045623556
1979-08-08,9.8,13.6,10,32.4,31.6,NA,1.5514993528133645,-0.23473464981790143
1979-08-09,9.8,13.6,10.5,32,31.2,NA,1.616118746939568,-0.31319966833572366
1979-08-10,9.8,13.6,11,31.9,31,NA,1.680738141065772,-0.39166468685354594
1979-08-11,10,NA,11,32,NA,NA,1.409186246579227,-0.2624521217197898
1979-08-12,9.2,NA,11.5,32.8,NA,NA,0.9746353885879546,-0.7882170353681761
1979-08-13,9.2,NA,12.5,32.4,NA,NA,1.1725599733097403,-0.9481603113629843
1979-08-14,9.5,NA,14,32.1,NA,NA,1.6695142817744801,-1.0209027469860776
1979-08-15,9.8,NA,14,32.4,NA,NA,1.869581713156542,-0.853730268616959
1979-08-16,10.1,NA,12.5,31.9,NA,NA,1.772762267455925,-0.4466428762556294
