1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 690000003E988721
Is Mission Active?  true
Mission Start:  Sat Jan 01 04:40:00 PST 2000
Sample Rate:  Every 240 minute(s)
Number of Mission Samples:  2135
Total Samples:  2136
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
4/5/00 9:40:00 PM,C,12.5
4/6/00 1:40:00 AM,C,12
4/6/00 5:40:00 AM,C,12
4/6/00 9:40:00 AM,C,11.5
4/6/00 1:40:00 PM,C,11.5
4/6/00 5:40:00 PM,C,11.5
4/6/00 9:40:00 PM,C,11.5
4/7/00 1:40:00 AM,C,11.5
4/7/00 5:40:00 AM,C,11.5
4/7/00 9:40:00 AM,C,11.5
4/7/00 1:40:00 PM,C,11.5
4/7/00 5:40:00 PM,C,11.5
4/7/00 9:40:00 PM,C,11.5
4/8/00 1:40:00 AM,C,11.5
4/8/00 5:40:00 AM,C,11.5
4/8/00 9:40:00 AM,C,11.5
4/8/00 1:40:00 PM,C,11.5
4/8/00 5:40:00 PM,C,11.5
4/8/00 9:40:00 PM,C,11.5
4/9/00 1:40:00 AM,C,11.5
4/9/00 5:40:00 AM,C,12
4/9/00 9:40:00 AM,C,11.5
4/9/00 1:40:00 PM,C,12
4/9/00 5:40:00 PM,C,11.5
4/9/00 9:40:00 PM,C,12.5
4/10/00 1:40:00 AM,C,12
4/10/00 5:40:00 AM,C,12
4/10/00 9:40:00 AM,C,11.5
4/10/00 1:40:00 PM,C,10
4/10/00 5:40:00 PM,C,11
4/10/00 9:40:00 PM,C,12
4/11/00 1:40:00 AM,C,12.5
4/11/00 5:40:00 AM,C,12
4/11/00 9:40:00 AM,C,12
4/11/00 1:40:00 PM,C,8.5
4/11/00 5:40:00 PM,C,12
4/11/00 9:40:00 PM,C,12
4/12/00 1:40:00 AM,C,13
4/12/00 5:40:00 AM,C,12
4/12/00 9:40:00 AM,C,12
4/12/00 1:40:00 PM,C,12
4/12/00 5:40:00 PM,C,11.5
4/12/00 9:40:00 PM,C,12
4/13/00 1:40:00 AM,C,14
4/13/00 5:40:00 AM,C,12.5
4/13/00 9:40:00 AM,C,12
4/13/00 1:40:00 PM,C,12.5
4/13/00 5:40:00 PM,C,12.5
4/13/00 9:40:00 PM,C,12
4/14/00 1:40:00 AM,C,14
4/14/00 5:40:00 AM,C,13
4/14/00 9:40:00 AM,C,12.5
4/14/00 1:40:00 PM,C,12.5
4/14/00 5:40:00 PM,C,13
4/14/00 9:40:00 PM,C,13
4/15/00 1:40:00 AM,C,13
4/15/00 5:40:00 AM,C,13
4/15/00 9:40:00 AM,C,12.5
4/15/00 1:40:00 PM,C,12.5
4/15/00 5:40:00 PM,C,12.5
4/15/00 9:40:00 PM,C,12.5
4/16/00 1:40:00 AM,C,12.5
4/16/00 5:40:00 AM,C,12
4/16/00 9:40:00 AM,C,12
4/16/00 1:40:00 PM,C,12
4/16/00 5:40:00 PM,C,12
4/16/00 9:40:00 PM,C,12
4/17/00 1:40:00 AM,C,11.5
4/17/00 5:40:00 AM,C,11.5
4/17/00 9:40:00 AM,C,11.5
4/17/00 1:40:00 PM,C,11.5
4/17/00 5:40:00 PM,C,12.5
4/17/00 9:40:00 PM,C,11
4/18/00 1:40:00 AM,C,11.5
4/18/00 5:40:00 AM,C,10
4/18/00 9:40:00 AM,C,11
4/18/00 1:40:00 PM,C,11
4/18/00 5:40:00 PM,C,11.5
4/18/00 9:40:00 PM,C,11
