1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: F20000002FAF0921
Is Mission Active?  true
Mission Start:  Wed Jun 11 16:01:00 PDT 2014
Sample Rate:  Every 240 minute(s)
Number of Mission Samples:  2316
Total Samples:  4698
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
8/12/14 8:01:00 AM,C,15.5
8/12/14 12:01:00 PM,C,14.5
8/12/14 4:01:00 PM,C,13.5
8/12/14 8:01:00 PM,C,15
8/13/14 12:01:00 AM,C,12.5
8/13/14 4:01:00 AM,C,13
8/13/14 8:01:00 AM,C,14.5
8/13/14 12:01:00 PM,C,21.5
8/13/14 4:01:00 PM,C,14.5
8/13/14 8:01:00 PM,C,21.5
8/14/14 12:01:00 AM,C,12.5
8/14/14 4:01:00 AM,C,13.5
8/14/14 8:01:00 AM,C,14
8/14/14 12:01:00 PM,C,21.5
8/14/14 4:01:00 PM,C,15
8/14/14 8:01:00 PM,C,17.5
8/15/14 12:01:00 AM,C,13
8/15/14 4:01:00 AM,C,13
8/15/14 8:01:00 AM,C,14
8/15/14 12:01:00 PM,C,15.5
8/15/14 4:01:00 PM,C,13.5
8/15/14 8:01:00 PM,C,15
8/16/14 12:01:00 AM,C,13.5
8/16/14 4:01:00 AM,C,14
8/16/14 8:01:00 AM,C,14
8/16/14 12:01:00 PM,C,20.5
8/16/14 4:01:00 PM,C,13.5
8/16/14 8:01:00 PM,C,15.5
8/17/14 12:01:00 AM,C,13
8/17/14 4:01:00 AM,C,12
8/17/14 8:01:00 AM,C,14
8/17/14 12:01:00 PM,C,21
8/17/14 4:01:00 PM,C,15.5
8/17/14 8:01:00 PM,C,15
8/18/14 12:01:00 AM,C,13.5
8/18/14 4:01:00 AM,C,13.5
8/18/14 8:01:00 AM,C,13.5
8/18/14 12:01:00 PM,C,16.5
8/18/14 4:01:00 PM,C,15
8/18/14 8:01:00 PM,C,13
8/19/14 12:01:00 AM,C,13.5
8/19/14 4:01:00 AM,C,12
8/19/14 8:01:00 AM,C,12
8/19/14 12:01:00 PM,C,14
8/19/14 4:01:00 PM,C,25
8/19/14 8:01:00 PM,C,14
8/20/14 12:01:00 AM,C,13
