1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: BA0000002BBFE721
Is Mission Active?  true
Mission Start:  Thu Jun 12 22:01:00 PDT 2014
Sample Rate:  Every 240 minute(s)
Number of Mission Samples:  2309
Total Samples:  4454
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
9/9/14 10:01:00 AM,C,15
9/9/14 2:01:00 PM,C,11
9/9/14 6:01:00 PM,C,21
9/9/14 10:01:00 PM,C,11
9/10/14 2:01:00 AM,C,10.5
9/10/14 6:01:00 AM,C,10
9/10/14 10:01:00 AM,C,15
9/10/14 2:01:00 PM,C,10.5
9/10/14 6:01:00 PM,C,20
9/10/14 10:01:00 PM,C,9.5
9/11/14 2:01:00 AM,C,10.5
9/11/14 6:01:00 AM,C,8.5
9/11/14 10:01:00 AM,C,13.5
9/11/14 2:01:00 PM,C,11.5
9/11/14 6:01:00 PM,C,15.5
9/11/14 10:01:00 PM,C,10.5
9/12/14 2:01:00 AM,C,12
9/12/14 6:01:00 AM,C,12
9/12/14 10:01:00 AM,C,13.5
9/12/14 2:01:00 PM,C,13
9/12/14 6:01:00 PM,C,13.5
9/12/14 10:01:00 PM,C,10.5
9/13/14 2:01:00 AM,C,9.5
9/13/14 6:01:00 AM,C,11.5
9/13/14 10:01:00 AM,C,13.5
9/13/14 2:01:00 PM,C,13
9/13/14 6:01:00 PM,C,13
9/13/14 10:01:00 PM,C,10.5
9/14/14 2:01:00 AM,C,9.5
9/14/14 6:01:00 AM,C,12
9/14/14 10:01:00 AM,C,15
9/14/14 2:01:00 PM,C,21.5
9/14/14 6:01:00 PM,C,13.5
9/14/14 10:01:00 PM,C,11.5
9/15/14 2:01:00 AM,C,10.5
9/15/14 6:01:00 AM,C,12.5
9/15/14 10:01:00 AM,C,12.5
9/15/14 2:01:00 PM,C,22
9/15/14 6:01:00 PM,C,13
9/15/14 10:01:00 PM,C,11.5
9/16/14 2:01:00 AM,C,11
9/16/14 6:01:00 AM,C,11
9/16/14 10:01:00 AM,C,11.5
9/16/14 2:01:00 PM,C,24
9/16/14 6:01:00 PM,C,12
9/16/14 10:01:00 PM,C,11.5
9/17/14 2:01:00 AM,C,12
9/17/14 6:01:00 AM,C,11.5
9/17/14 10:01:00 AM,C,11.5
9/17/14 2:01:00 PM,C,17.5
9/17/14 6:01:00 PM,C,12.5
9/17/14 10:01:00 PM,C,12
9/18/14 2:01:00 AM,C,12.5
9/18/14 6:01:00 AM,C,13.5
9/18/14 10:01:00 AM,C,12
9/18/14 2:01:00 PM,C,18
9/18/14 6:01:00 PM,C,14.5
9/18/14 10:01:00 PM,C,12.5
9/19/14 2:01:00 AM,C,13.5
9/19/14 6:01:00 AM,C,11.5
9/19/14 10:01:00 AM,C,12
9/19/14 2:01:00 PM,C,14.5
9/19/14 6:01:00 PM,C,18
9/19/14 10:01:00 PM,C,12.5
9/20/14 2:01:00 AM,C,12.5
9/20/14 6:01:00 AM,C,13.5
9/20/14 10:01:00 AM,C,11.5
9/20/14 2:01:00 PM,C,13
9/20/14 6:01:00 PM,C,23.5
9/20/14 10:01:00 PM,C,12.5
9/21/14 2:01:00 AM,C,12.5
9/21/14 6:01:00 AM,C,11
9/21/14 10:01:00 AM,C,11.5
9/21/14 2:01:00 PM,C,12
9/21/14 6:01:00 PM,C,16.5
9/21/14 10:01:00 PM,C,11.5
9/22/14 2:01:00 AM,C,11.5
9/22/14 6:01:00 AM,C,12.5
9/22/14 10:01:00 AM,C,14.5
9/22/14 2:01:00 PM,C,12
9/22/14 6:01:00 PM,C,15
9/22/14 10:01:00 PM,C,13
9/23/14 2:01:00 AM,C,11
9/23/14 6:01:00 AM,C,10.5
9/23/14 10:01:00 AM,C,13.5
9/23/14 2:01:00 PM,C,10.5
9/23/14 6:01:00 PM,C,13
9/23/14 10:01:00 PM,C,13
9/24/14 2:01:00 AM,C,10.5
9/24/14 6:01:00 AM,C,12.5
9/24/14 10:01:00 AM,C,13.5
9/24/14 2:01:00 PM,C,12
9/24/14 6:01:00 PM,C,16
9/24/14 10:01:00 PM,C,17
9/25/14 2:01:00 AM,C,11.5
9/25/14 6:01:00 AM,C,14.5
9/25/14 10:01:00 AM,C,20.5
9/25/14 2:01:00 PM,C,11.5
9/25/14 6:01:00 PM,C,16.5
9/25/14 10:01:00 PM,C,12.5
9/26/14 2:01:00 AM,C,11
9/26/14 6:01:00 AM,C,11
9/26/14 10:01:00 AM,C,14
9/26/14 2:01:00 PM,C,11.5
9/26/14 6:01:00 PM,C,20.5
9/26/14 10:01:00 PM,C,15.5
9/27/14 2:01:00 AM,C,11
9/27/14 6:01:00 AM,C,12.5
9/27/14 10:01:00 AM,C,14.5
